164,3/24/2011 18:36:35,Chris Hogg,20-03-2011,BBC News,"Hogg washes over the trials of those trying to hold on to a sense of ""order"" and ""thoughtfulness to others"" amidst the chaos of the disaster as mere ""Japanese"" stoicism - a stereotype. While those he interviewed offer divergent perspectives, he sadly ends his piece with ""as a foreigner in Japan,... you'll never get an answer to"" the question of what lies behind the ""stalwart exterior."" Has he considered the possibility that maybe he is just a bad journalist? When people talk about THE ""national character"" of a place, what does this really mean? Can we somehow go beyond these platitudes of, for instance, ""Japanese stoicism"" to get at suffering as it is experienced? Isn't that what journalism is about? Why interview anyone and waste their time if you are just going to confirm what you already ""knew"" about the other - that you are ""stoic.""",3,http://www.bbc.co.uk/news/world-asia-pacific-12798799
165,3/24/2011 19:57:32,AJW by the Asahi Shimbun,24-03-2011,http://www.facebook.com/photo.php?fbid=162706927116284&set=a.157475197639457.39036.157466287640348&theater,"Fear mongering, again. AJW (Asahi Japan Watch) by the Asahi Shimbun published the following on their facebook page, which shows a calculation based on *extreme* conditions and not based on fact.NSC releases predicted radiation exposure using extreme conditionsAfter coming under fire, the Nuclear Safety Commission of Japan for the first time on Wednesday released predicted ranges of radiation exposure and radioactive materials from the Fukushima No. 1 nuclear power plant.The calculations were made using the System for Prediction of Environmental Emergency Dose Information (SPEEDI).Emphasizing that its predictions were based on extreme conditions, the commission said the thyroid glands of 1-year-old infants could be exposed to more than 100 millisieverts of radiation over a 12-day period--even outside a 30-kilometer radius from the plant--if iodine is dispersed in a northwesterly and southerly directions.The government had recommended that residents living within a 20-km radius evacuate and that those living between a 20- to 30-km radius remain indoors as much as possible.""We made the calculations using very extreme conditions. There will be no need to implement measures immediately,"" NSC Chairman Haruki Madarame said.The calculations were based on the scenario of infants being outdoors for the entire 12-day period between 6 a.m. March 12 and midnight Wednesday, after the Great East Japan Earthquake struck on March 11 and damaged the nuclear plant.The calculations found that if the infant remained indoors exposure to iodine would decrease to one-quarter to one-tenth of the most extreme calculation.The levels of radioactive iodine dispersed were calculated based on radiation monitoring data recorded at various locations, and the exposure calculation was made for a 1-year child whose thyroid gland would be most affected by iodine.The NSC had previously not released such predictions, saying the data were only rough figures that could be inaccurate. Critics said the commission should release as much information as possible about the nuclear crisis.According to Wednesday's calculations, the municipalities where infants could be exposed to more than 100 millisieverts of radiation were Minami-Soma, Iitate and Kawamata to the northwest of the Fukushima plant as well as part of Iwaki that lies south of the plant.The 100-millisievert figure is one factor in determining if an exposed individual should take non-radioactive iodine as a precaution against thyroid gland cancer.SPEEDI makes its calculations based on the location of the nuclear power plant, the type, amount and height of the radioactive material dispersed, topographical features as well as weather data.(Copyright 2011 the Asahi Shimbun. All Rights Reserved.)",9,http://www.facebook.com/photo.php?fbid=162706927116284&set=a.157475197639457.39036.157466287640348&theater
166,3/24/2011 21:03:11,Frédéric Charles,16-03-2011,RTBF,"""Tokyo is an empty city. Most people in Tokyo can go to work, they stay at home...The Japanese government don't tell them that you know in Europe, Japan may live a kind of second Chernobyl"".""Japanese people know the government don't tell the truth""",7,http://www.dailymotion.com/video/xhq932_frederic-charles-rtbf-16-mars-2011_news#from=embediframe
167,3/24/2011 22:10:15,Chris Wilson,22-3-2011,Slate,"Fear MongeringHelp Wanted: Save Japan From Nuclear DisasterSlate wants your ideas on how to avoid a complete meltdown at the Fukushima Daiichi power plant.Chris Wilson | THE HIVE | Tuesday, 7:09 AM ET",7,http://hive.slate.com/hive/averting-meltdowns/article/help-wanted-save-japan-from-nuclear-disaster
168,3/25/2011 4:36:18,Conny,23-03-2011,Twyggy,"Not to mention more than one article, they should have a closer look on quality of  their texts.""Die Wolke des Grauens über Deutschland"" ""Cloud of Horror over Germany"" is the title. Thankfully an intelligent reader could find sentences in the text like : ""minimum radiation"" ""no danger"" ""few informations"".I could just find horror by reading around your pages .. sorryFear mongering",9,http://www.twyggy.net/news/5714
169,3/25/2011 7:46:56,Crikey editors,21-03-2011,Crikey,Juxtaposes picture of blazing _oil_ refinery with story on 'Nuclear Crisis',6,http://www.crikey.com.au/topic/japan-earthquake/
170,3/25/2011 10:02:22,Ben Sandilands,16-03-2011,Crikey,"Inference that Fukushima was like Chernobyl, apparently on the basis of no more than an a precautionary advice to airline pilots.",9,http://www.crikey.com.au/2011/03/16/japans-nuclear-farce-has-chernobyl-written-all-over-it/
171,3/25/2011 17:46:14,Richard Littlejohn,22-03-2011,Mail Online (UK),"Article basically  says Japan deserves what it got. ""Anyone who has visited or worked in Japan will tell you it is like landing on another planet. Beyond the baseball caps and Western clothes, the Japanese people have a distinct culture of their own, which is entirely alien to our own values. They are militantly racist and in the past have been capable of great cruelty.""Brings up past Japanese war crimes against British soldiers and assumes that they, the soldiers who have since passed away, would not like to be ""associated with the expressions of sympathy over the earthquake and tsunami. And who can blame them?""Article scoffs at those who do show sympathy and says ""Our natural inclination is to wonder how we can help. But besides sending specialist search teams and offering heartfelt sympathy, there is nothing we can do. Japan is an advanced, wealthy nation, which will recover and rebuild over time. It doesn’t need our money.""While there are no actual errors in this article, this writer is using the current situation to spin his hate toward Japan.",10,http://www.dailymail.co.uk/debate/article-1368594/Japanese-earthquake-tsunami-My-wifes-PoW-grandad-wouldnt-mark-minutes-silence.html
172,3/25/2011 19:47:10,"Mehmet Ali Birand, Fulya Soybas",16-03-2011 ,Turkish TV Kanal D - CNN Turk,"Fabricated News were broadcasted by Turkish TV Kanal D in evening news on 16th of March 2011 at 7pm presented by Mehmet Ali Birand and reported live from Tokyo by CNN Turk Correspondent Fulya Soybas. 2 Turkish citizens living in Japan were also interviewed during the news.There were several fabricated / intentionally falsified information were given by CNN Turk correspondent Fulya Soybas during the live news from Tokyo. Here are the list of intentionally falsified news reported by CNN Turk correspondent Fulya Soybas in evening news presented by Mehmet Ali Birand- As the news was live, the local time in Tokyo at that moment was about ""2:22AM in the morning"". CNN Turk Correspondent Fulya Soybas reporting from one of the narrowest streets in Tokyo, compared that street to Istanbul's Taksim Square and described it as empty due to radiation fears. - She, CNN Turk correspondent Fulya Soybas, mentioned that she got special permission from Japanese authorities to go outside in Tokyo after 9PM as there was strict curfew in Tokyo, meanwhile there many cars, taxis and people were passing by during live broadcast from Tokyo. - She, CNN Turk correspondent Fulya Soybas, also mentioned that everybody in Tokyo were wearing Radiation Masks outside while She and Turkish Citizens she was interviewing were any mask.  - Mehmet Ali Birand named the nuclear plant name as Fujiyama although the name of the plant is Fukushima,- During live news, Kanal D TV also showed footage of the fire in Sendai Petrochemical Refinery as it was actually the fire in Fukushima Nuclear Plant.- Turkish Citizen interviewed by CNN Correspondent Fulya Soybas, said that they would like to go Turkey but they cannot find empty seats in the flights and asked Turkish Government to evacuate them from Tokyo. There were enough low cost economy seats during that time, even Turkish Airlines canceled one of flight arranged by Turkish Government due to no demand.These all fabricated/intentionally falsified news broadcasted to attract more audience were reported to Turkish Radio and Television Supreme Council with a letter below:Sayin Yetkili,Su an Japonya-Tokyo’da ikamet etmekte olan Türkiye Cumhuriyeti vatandaslari olarak, 16.03.2011 tarihi saat 19:00’da Kanal D Ana Haber’de yayimlanan yalan ve yanlis haberle ilgili olarak sikayette bulunmak istiyoruz. Ilgili haberin görüntülerine asagidaki linklerden ulasabilirsiniz:http://videonuz.ensonhaber.com/izle/birand-birak-haberi-falan-cik-oradanKanal D’nin resmi sayfasinda:http://webtv.kanald.com.tr/Detail.aspx?Id=9127&Part=3Bu tarz yalan haberlerden dolayi su an Japonya’da çok zor durumdayiz. Ailemiz, arkadaslarimiz haberlerin etkisinde kalip müthis bir sekilde panige kapilmis durumdalar. Onlarin huzursuz olmalarindan dolayi biz de burada huzursuz günler geçiriyoruz. Su an Japonya’da hatiri sayilir sayida Türkiye Cumhuriyeti vatandasi yasiyor. Bu insanlarin Japonya disindaki akraba ve yakinlarini da düsündügünüzde, bir yalan haber yüzünden on binlerce kisinin ciddi sekilde etkilendigini öngörebilirsiniz.Yayimlanmis haberde ne yazik ki, dogru tek bir bilgi yok. Özellikle dikkatimizi çeken gerçek disi, yanlis bilgiler ve saptirmalari asagida listeliyoruz.1- Her seyden önce, ekranda görünen haber basliklari tamamen provokatif: “Radyasyondan Canli”, “Durum Çok Çok Ciddi”2- Japonya’da Fujiyama diye bir nükleer santral yok.3- Reaktörlerde herhangi bir yangin çikmadi. Verilen yangin görüntüleri bir petrokimya rafinerisinde çikan yanginlardan alinmadir ve ilgisi yoktur.4- Muhabirin “Burasi Taksim gibi islek bir cadde” dedigi sokak görüntülerden de anlasilacagi gibi taksinin bile zor sigdigi arka sokaklardan birisi”. Dahasiö haberin yayinlandigi saat itibariyle Japonya’da saat geceyarisi 02:00 sularidir. Bu saatte o sokakta o kadar taksinin geçmesi bile büyük kalabalik sayilabilecekken, bu sekilde bir yaniltma art niyetten ve sansasyon yaratmaktan öte bir sey degildir.5- Haber sirasinda yorumlari alinan vatandaslarimizdan alinan bilgilere dayanilarak, uçaklarda yer yok deniyor. Japonya’dan giden yabancilarin arttigi dogru fakat yogun bir sezon olmadigi için THY’de bile çok uygun fiyatlara bilet bulmak mümkündür. Hatta düzenlenecek TK5401 numarali ek sefer, talep olmamasi nedeniyle iptal edilmistir.6- Fukusima 1. No’lu Nükleer Santral tesisinin 30 km yariçapi haricinde, Tokyo’da ya da her hangi baska bir sehirde hiçbir zaman eve siginma gibi bir durum yasanmamis, resmi tatil olmamis, iletisim, posta ve ulastirma sektörleri basta olmak üzere, insanlar 12 Mart 2011 itibariyle normal islerine dönmüs, çalismaktadirlar.7- Haberde iddia edildigi gibi gece saat 9'dan sonra disari çikmak yasaklanmadi. Diyelim ki yasaklandi, bu bahsi geçen özel izin hangi makamdan alinmis? Hem neden aksam 9? Nükleer sizinti aksam 9'da günlük salinimina ara mi veriyor?8- Tokyo’da kimsede gaz maskesi yok ve kimse deprem çantalariyla ortalikta gezmiyorken ve dahasi kendisi maske bulundurmuyorken, bu bilgiyi hangi kaynaga dayandirarak halka sunabiliyor?9- Altyazida gecen “50 kamikaze” haberi nasil bir hayal dünyasinin ürünüdür anlamak mümkün degildir. Santral ve çevresinde çalismalarini 16 mart itibariyle sürdüren itfaiye ve teknik ekiplerde toplam 180 kisi vardir…10- Haberin sonundaki M. Ali Birand’in “Haberi maberi birak, kendini koru” demesi habercilikten tamamen uzak olan, sergilenen bu tiyatroyu çok güzel tamamlayan bir mizansenden ibarettir.Kisaca, biz Japonya’da yasayan Türkiye Cumhuriyeti vatandaslari olarak, bu türlü yanlis ve yalan haberlerden dolayi çok büyük sikinti içindeyiz. Haberi yapanlarin ve sorumsuzca yayinlayan kanalin verilebilecek en agir cezayla cezalandirilmasini isitiyor, ve caydirici bir ceza ile bu tarz yalan haberlerin önüne geçilebilecegini inaniyoruz.",10,http://videonuz.ensonhaber.com/izle/birand-birak-haberi-falan-cik-oradanhttp://webtv.kanald.com.tr/Detail.aspx?Id=9127&Part=3
173,3/25/2011 19:55:40,Fulya Soybas,23-03-2011,CNN Turk Web Site,"Intentionality falsified information about the earthquake for the sake of Sensationalized journalism.Even though the number of death and missing can rise in coming days, as of 23rd of March the official death toll was 9301 with 13786 Missing.In report by CNN Turk Correspondent Fulya Soybas, the death toll was reported as more than 50,000.",9,http://www.cnnturk.com/2011/yazarlar/03/23/kimsesizligin.tsunamisi/610878.0/index.html
174,3/26/2011 1:18:28,NA,26-03-2011,Channel News Asia,"Reading this article makes everyone traveling out of japan sound like radiation-carrying monsters. No statistics to back up radiation levels, which might be completely negligible. ",9,http://www.channelnewsasia.com/stories/afp_asiapacific/view/1118788/1/.html
175,3/26/2011 2:31:50,Economist,24-03-2011,http://www.economist.com/node/18441143,"Graphic of Japan showing the Fukushima plant with a wide circle around in encompassing Tokyo.  Its similarity to the exclusion zone images suggests that either is within some exclusion or warning zone, which is simply not correct.",7,""
176,3/26/2011 4:21:42,Cinthia Briseño,25-03-2011,Spiegel Online,"Journalist writes: ""Die Inhalation von 40 Milliardstelgramm Plutonium 239 genügt, um eine akute Strahlenbelastung von 15 Millisievert im Körper zu verursachen. Dann kommt es zu einer schweren Strahlenkrankheit (siehe Kasten links), die innerhalb weniger Tage tödlich endet."" Roughly translated: The inhalation of 40 ng Plutonium 239 cause an acute exposure of 15 mSv to the body. This leads to radiation sickness that causes death within days. -> I just wonder if there is information lacking in this article or if the journalist mixes up mSv and Sv... In the end the article is causing the typical panic in the comments to this article...",5,"http://www.spiegel.de/wissenschaft/technik/0,1518,753117,00.html"
177,3/26/2011 8:03:23,Debora MacKenzie,25-03-2011,NewScientist,"Irresponsible headline.Headline: ""Fukushima radioactive fallout nears Chernobyl levels""Body of the text: ""...The Chernobyl accident emitted much more radioactivity and a wider diversity of radioactive elements than Fukushima Daiichi has so far..."". Also links to ""Why Fukushima Daiichi won't be another Chernobyl""",7,http://www.newscientist.com/article/dn20285-fukushima-radioactive-fallout-nears-chernobyl-levels.html
178,3/26/2011 9:30:37,David Goldstein,23/03/2011,slog.thestranger.com,Refers to the Japanese government warning not to give infants tap water as 'yet another example of the widespread contamination from the ongoing nuclear crisis'. Reports on the TEPCO observations of neutron beams without knowing what a neutron beam is or reporting the dose rate of the observed beams. He takes the Kyodo News' article on the neutron beams words out of context to make them sound more scary.,5,http://slog.thestranger.com/slog/archives/2011/03/23/unsafe-water-black-smoke-and-neutron-beams
179,3/26/2011 13:10:18,David Muir / Dr. Michio Kaku,3/25/2011,ABC News,"While the information is probably quite true, it has been sensationalized with very dramatic language.  ",9,http://abcnews.go.com/GMA/video/crisis-japan-nuke-breach-13218555
180,3/26/2011 15:57:09,Nancy Grace,3/21/2011,CNN,"Nancy Grace should be fired. Her ""report"" about the radiation was simple fear mongering and cannot be justified as meeting any reasonable standards.",10,http://cnn.com/video/?/video/crime/2011/03/21/ng.japan.radiation.hln
181,3/26/2011 23:41:52,"David Jolly, Hiroko Tabuchi & Keith Bradsher",3/25/2011,New York Times,"“We’re evacuating people at a larger distance from the reactor. Shhhh. Don’t tell anyone.”“Sir, this is a press conference. You’re being broadcast live around the world.”“Oh. So that’s how all this secret information keeps getting out!”",7,http://www.japanprobe.com/2011/03/26/new-york-times-quietly-edits-article-about-fukushima-evacuation/
182,3/27/2011 4:38:08,E. Burchia,26-03-2011,Corriere della Sera (Italy) / Money CNN,"""Paure nucleari: negli USA i bunker vanno a ruba /rifugi a cinque stelle, dopo l'11 marzo vendite decuplicate"", that in English translates in ""Nuclear fears: in USA bunkers sell like crazy /5-stars bunkers: after March 11 sales have rised by a factor 10""The Italian article is an interpretation of a Money.cnn.com article. Reading the text of the article, you will NOT find any strong link with Fukushima...rather it is linked with the fear for natural catostrophes, nuclear war, etc...of of extremely few people who believe in the end of the world (the bunkers company sell an average of 4 bunkers per year, and this year they got 12 (TWELVE, WOW!!!!!) orders...that's an awful lot to make such big news, we have to admit :)))",9,http://www.corriere.it/esteri/11_marzo_26/investire-nel-bunker-elmar-burchia_c950bd76-57b9-11e0-8a3c-34dcb0202b47.shtmlhttp://money.cnn.com/2011/03/22/real_estate/doomsday_bunkers/index.htm
183,3/27/2011 12:28:59,Steve Inskeep,23-03-2011,National Public Radio (NPR),"Title is ""Japan Declines Most Offers Of Relief Aid"" and claims, ""Out of 102 offers for help from different countries, the Japanese government only accepted 15"".  Aricle does not bother to mention that their source (available in the comments) say the rejected offers were not money, but of people, many of which would require too much babysitting (no Japanese language capability, transport, etc.).  Article also say that foreign relief money raised is far less the hurricane Katrina or Haiti and offers the unqualified and offensive explanation, ""They've [Japan] got money.""",5,http://www.npr.org/2011/03/23/134784722/Japan-Donations
184,3/27/2011 12:42:14,NPR Staff,17-03-2011,National Public Radio (NPR),"A section heading, ""Like Suicide Fighters In A War"", comes from a quote from a university professor but there is nothing in the article (or other news at the time)  to support the implication that TEPCO workers were rushing to take crazy risks. This comes across as a revival of the WWII racist propaganda, ""Japanese love to die"".   ",5,http://www.npr.org/2011/03/18/134611731/helicopters-douse-crippled-nuclear-reactor-in-japan
185,3/27/2011 13:20:57,Dave Masko ,3/24/2011,Huliq,"I don't even know where to begin.- Blames Japan for lack of tourism in Oregon- Claims Oregon is ""still"" getting radiation from Japan via ""more ill wind""- Claims NHK has said radiation has spread worldwide- nuclear winter is coming- misreporting radiation levels- reports that people are scared of ""radiation infection""- political grandstanding for ""clean energy"", ""safe energy"", etc.- ""smoldering nuclear reactors""- reports whale watching suffering because of Japan's tsunami- insinuates Fukushima is now a nuclear wasteland- misreports that Japanese government is advising people to not give ""ANY tap water"" to babies, despite multiple reports from within Japan that it's only unsafe over a long period and the child's hydration should be the primary concern- ""Japanese people wearing soiled face masks and shocked looks in their eyes, scurry home to seal themselves in their homes with duct-tape due to fears that radiation may be reaching their lungs and other vital organs."" ... talk about ignorance- claims there are regular releases of radiation and workers are risking their lives where ""spent fuel rods are spewing dangers radioactive radiation and contamination""- claims people in Oregon are scared of ""infection"" and blames news out of Japanese government for dropping tourism in Oregon- More blaming Japan for their own issues...“It doesn’t help that we get radiation from Japan, but gas is now over $4 and the year before last was bad, last year was really bad and so far this year with the Tsunami and all, it’s getting ridiculous to do business,” explained Steven, a seller of antiques and collectables in the trendy Nye Beach area of Newport that faces the Pacific and far off Japan. - Claims WHO is sending teams out to look for signs of ""infection""- More grandstanding for solar power over nuclear- Claims history of Nagasaki and Hiroshima is ""repressed"" in Japan- ""radiation that’s now hurting so many people in Japan""- Vivid and graphic descriptions of Hiroshima and Nagasaki juxtaposed with Fukushima- China Syndrome portrayed as realistic scenario to Fukushima- ""Not surprisingly, scientists today are fearful of the same sort of nuclear winter in the wake of the recent and ongoing crisis in Japan""",10,http://www.huliq.com/10282/japans-radiation-crisis-and-tsunamis-wake-continues-impact-west-coast
186,3/27/2011 22:11:40,Hans Chr. Hansson,21-03-2001,VG,"Reporting that Tokyo Electric Power Company uses homeless people, immigrants and minors as workers at Fukushima power plant, according to German TV program ""Recent Stunde"", WDR.",10,http://www.vg.no/nyheter/utenriks/jordskjelv-i-japan/artikkel.php?artid=10091205
187,3/28/2011 8:16:27,Aki Ito (writer) - Paul Panckhurst (editor),27-03-2011,Bloomberg,"Misleading/sensationalistic title: ""Kan Told to Decentralize Japan as Aide Says ‘Big One’ May Annihilate Tokyo"". For anyone living in a city expecting a big earthquake for quite some time now, this title creates the illusion that some aide to the PM of Japan has inside info on the city collapsing in the event of such an earthqquake. This is not supported anywhere in the text; the closest things get to annihilation is the phrase ""We have no idea when the big one’s going to hit Tokyo, but when it does, it’s going to annihilate the entire country because everything is here.” -not exactly the same. After a real annihilation in Tohoku, it'd be better if such words were used more carefully. ",7,http://www.bloomberg.com/news/2011-03-27/kan-told-to-decentralize-japan-as-aide-says-big-one-may-annihilate-tokyo.html
188,3/28/2011 11:51:24,Robert Hetkaemper,17-03-2011,"ARD German Public Television, Aktuelle Stunde","Report likens TEPCO cleaning efforts to those of communist regime in Chernobyl -- this is either great investigative journalism that should be commended and followed up upon or the biggest offenses in bad journalism I have see, and on top of it committed by a news organization that is funded by the German tax payer",10,http://www.youtube.com/watch?v=GRPzQHfOVPs
189,3/28/2011 12:31:42,Mike Clarke,3/19/2011,cbc news," Presents expert trying to be helpful with a lecture on how to ""correctly"" use equipment design for a different situation. Assumes filling pools holding radioactive fuel in a damaged building is the same as putting out forest fires.  Essentially implies the responders do not know what they are doing  which can increase panic.",3,http://www.cbc.ca/news/canada/british-columbia/story/2011/03/18/bc-japan-reactors-water-buckets.html
190,3/28/2011 17:03:53,Mark Mackinnon,27/03/2010,Globe and Mail ,"Headline (Fear grows near another nuclear plant in Japan) is scare-mongering BS at its worst. Nobody in Japan has been talking about the plant at Kashiwazaki -- if anything, the Hamaoka plant in Shizuoka is seen as more vulnerable, but even then, there hasn't been an excessive amount of fear about it.The situation in Japan is already difficult enough for the local people and the foreigners who live here. This kind of crap just makes people more scared. Horribly insensitive and factually off. Stop the fear!",10,http://www.theglobeandmail.com/news/world/asia-pacific/fear-grows-near-another-nuclear-plant-in-japan/article1958746/
191,3/28/2011 22:55:43,MARK MACKINNON,14/03/2011,"Globe and Mail, Canada","Fear-mongering with factually inaccurate, loaded terminology with the intent to create fear. I'm based in Saitama and this unnecessarily scared the crap out of me. The hydrogen explosion at reactor 3 was not a ""mushroom cloud,"" as the video shows. But even then, the writer knows how loaded that term is, and he chose to use it...""Separately, the outer building encasing the No. 3 reactor went up in a small mushroom cloud Monday after a hydrogen explosion blew the roof off in a blast almost identical to the one that struck Fukushima’s Reactor No. 1 in Saturday. The explosion Monday had been predicted by officials, who said afterwards that the inner building had not breached, making a complete meltdown very unlikely.""",10,http://www.theglobeandmail.com/news/world/asia-pacific/high-radiation-levels-threat-to-human-health-japanese-government/article1941418/
192,3/28/2011 23:30:53,France 2,19-03-2011,"program""13:15"" in 13 o'clock News","At the very beginning, there was a big title in Japanese in full screen.  ""気をフけて”6 year old japanese kid or first year Japanese learner can tell what is wrong.  Lost in Translation???Without having a decent Japanese speaker, this TV station has been sending out false information.  Their correspondent Alain de Chalvron is reporting from Osaka, not from Tokyo, not from Tohoku.By the way, this documentary was about some tunami victims.  But why ""気をフ（つ）けて""？",5,http://13h15-le-samedi.france2.fr/?page=accueil&rubrique=reportages&video=manuel_13h15_reportage_1_20110319_220_19032011140510_F2
193,3/29/2011 17:54:24,"Chico Harlan, Brian Vastag",28-03-2011,The Washington Post,"Factual error regarding graphite seals around control rod drivers at bottom of reactor pressure vessels:""But at temperatures above 350 degrees Fahrenheit, the graphite stoppers begin to melt.""Graphite begins to melt at 3500K (5800F).",9,http://www.washingtonpost.com/world/radiation-levels-reach-new-highs-as-conditions-worsen-for-workers/2011/03/27/AFsMLFiB_story.html
194,3/29/2011 20:13:57,Richard Shears,29-03-2011,IOL,"""Hospitals in the Osaka region, 450 miles from the crippled power station which is spewing radiation into the air....""",8,http://www.iol.co.za/news/world/mothers-to-be-flee-japan-1.1048917
195,3/29/2011 23:20:06,Meirav Crystal,15-03-3011,Ynetnews ,"I guess the title says it all: Israelis fear sushi shortage after quakeSituation in Japan may affect regular supply of ingredients for one of Israelis' favorite dishes, restaurateurs sayMeirav CrystalPublished: 	03.15.11, 14:02 ",9,"http://www.ynetnews.com/articles/0,7340,L-4042347,00.html"
196,3/30/2011 1:14:23,none given,3/26/2011,The SF Gaurdian,Misrepresenting facts about the Japan reactor. Linking those facts to a reactor in California. Sensationalism. Lies about the nature of the nuclear release. False reporting about the types of faults in California and Japan. General stupidity.,5,http://www.sfbg.com/2011/03/22/shut-down-diablo-canyon
197,3/30/2011 2:38:29,Cinthzia Breseno,29.03.11,SPIEGEL online,"The article's title is ""Traces of plutonium reveal extend of the catastrophy""(Plutonium-Spuren enthüllen Ausmaß der Katastrophe) while in the article an official of the ASAis cited""(...)if the plutonium has broken through the original containment it would show the severity of this accident(...)""But probably the headline was more important.Also TEPCO is cited with the remark that found Pu traces are not dangerous to health.But the amount which was discovered(0.54bql per m2)is not cited,but TEPCO accused of playing down the problem.(""herunterspielen"")As usual in Der SPIEGEL the undoubtetly dangerous effects on health of Pu are painted in the most horrible colours,just to have at the end of the article an expert explaining that Pu is heavy and unlikely to move far.Typical fear-mongering",5,"http://www.spiegel.de/wissenschaft/technik/0,1518,753770,00.html"
198,3/30/2011 12:42:30,Ian Sample,29-03-2011,The Guardian,"- Sensationalism: negative & defeatist, yet totally subjective headline (""may"").- Fear-mongering: ""lost the race"", ""meltdown fears rise"".- Confusing facts and opinions: article based on the opinion of one retired scientist who is not involved in the Fukushima plant repair works, yet stated as ""experts say""; the ""expert"" quoted even says ""I hope I am wrong""; the title says ""may have lost the battle"", yet the subtitle states ""radioactive core melts through vessel"", and the first paragraph has ""appears to have melted through the bottom of its containment vessel"" (there is no confirmed report of this anywhere in the international media that I could find, as of 30 March 12.30pm, Japan time).",8,http://www.guardian.co.uk/world/2011/mar/29/japan-lost-race-save-nuclear-reactor
199,3/30/2011 14:40:50,Not given,29-03-2011,bbc.co.uk,"The headline ""PM Naoto Kan signals 'maximum alert'"" as if it were an official government emergency declaration akin to DEFCON 1. It is a mistranslation of the term 最大限の緊張感, or ""acting with the utmost urgency"", not a level on a scale.",7,http://www.bbc.co.uk/news/world-asia-pacific-12889541
200,3/30/2011 15:31:16,Mark Prigg,24-03-2011,http://www.thisislondon.co.uk/standard/article-23935074-fukushima-three-hit-by-radiation-burns.do,"Mark Prigg writes, ""Five are believed to have died and 15 are injured while others have said they know the radiation will kill them"" regarding TEPCO's workers at Fukushima. In the previous paragraph of this sentence, Mark Prigg writes about Fukushima 50. And thus readers will misunderstand the five workers were at Fukushima Daiichi. The way he writes implies that five people died of radiation exposure, but it is not true. Four people who died of physical injuries were working at TEPCO's other non-nuclear power plants. One died at Fukushima Daini (#2) but of injuries. None of them died of radiation exposure. (Source: http://sankei.jp.msn.com/life/news/110312/trd11031213410008-n1.htm)",8,http://www.thisislondon.co.uk/standard/article-23935074-fukushima-three-hit-by-radiation-burns.do
201,3/30/2011 17:37:49,John Cook,29-03-2011,Gawker,"Implying that Goldman Sachs, located in Mori Tower (which has it's own propane gas turbine power generation and is thus unaffected by even power shortages), which is a skyscraper and planned community that is graced with opulence and designer stores and restaurants, is in the middle of an ""irradiated hellscape.""",10,http://gawker.com/#!5786901/goldman-sachs-orders-employees-not-to-leave-japans-irradiated-hellscape
202,3/30/2011 19:35:21,"Yoko Wakatsuki, Whitney Hurst and Paula Hancocks",30-03-2011,CNN.com,"Article states ""The now 19-day-old crisis at the plant has spread radioactive contamination across much of northern Japan."" This claim is false according to all available data sources.",7,http://edition.cnn.com/2011/WORLD/asiapcf/03/29/japan.nuclear.reactors/index.html
203,3/31/2011 3:16:05,Cinthia Briseño,30.03.2011,SPIEGEL online,"The title of this article is:""Japanese want to wrap the reactor up""which is probably supposed to be an analogy of the Cristo wrapping of the Berlin Reichstag and comes across as a kind of ""joke"".These measures which are considered by the Japanese are called ""desperate"" as all the cooling operations(water spraying) have been called before.Everything is always desperate(""verzweifelt"")The article opens ""The  stream of evil tidings(""Hiobsbotschaft"") from Fukushima does not end(...).But the second sentence actually cites the TEPCO press conference with the message that the situation in the 6 reactors has improved but leaves it at that and gives no details about the improvements just to continue with all the ""evil tidings""from the days before.The article cites ""Greepeace""which has detected high radiation levels at Itate but does not cite NHK and the published radiation monitoring(www.pref.fukushima.jp/j/20-30km16.pdf) which indicates a steady decline of radiation.At the very end of the article Cinthia Briseño writes about the new safety standards for Nuclear Power Plants which have been issued by the jap.govermnent just to conclude that Japan has 53 power plants-""many close to the sea""Written in a way to give the reader a very uneasy sense of approaching doom.Typical fear-mongering.",9,"http://www.spiegel.de/wissenschaft/technik/0,1518,754074,00.html"
204,3/31/2011 8:44:07,Artur P. Schmidt,27-03-2011,Heise Telepolis,"""Mega-Chernobyl .., situation entirely out of control ..1) asssessment of present situation: ...all of Japan will become uninhabitable for thousands of years ...2) scenario: .. the expulsion of plutonium is highly critical and lethal for the entire planet .. all industrial exports irradiated .. all Pacific fish poioned3) recommendations: ...evacuate 250km zone and all of eastern Tokyo, maybe even the entire island .. international community must take over now, this is not about only Japan any more--- Utter insanity. This is not a fringe blog but the wesite of a major magazine...",10,http://www.heise.de/tp/r4/artikel/34/34432/1.html
205,3/31/2011 13:47:36,Bluelou,30-3-2011,Gardian UK,"Text which says ""Bluelou on the Fukushima disaster in Japan - cartoonOfficials concede they are no closer to resolving nuclear crisis as high level of radiation is detected in ocean""This text lacks basic fact checking and amounts to scaremongering: while, yes, there is a high level of radiation in the water it's not at a level that is harmful to human health.Followed by a cartoon showing Godzilla holding two suitcases looking worried while walking away from Mount Fuji and all kinds of debris along the coast.",10,http://www.guardian.co.uk/world/cartoon/2011/mar/30/bluelou-fukushima-disaster-japan
